query_id	species	typestrain_id	region_mismatches	region_positions	probability_incompatible
Otu4389	Escherichia fergusonii	AF530475	7	253	0.6427506530962641
Otu4390	Clostridium fessum	KY992934	14	253	0.9988948553003747
Otu4391	Bacteroides fragilis	CR626927	4	253	0.14873619712125774
Otu4391	Bacteroides hominis	MT905160	4	253	0.15730412570503927
Otu4391	Bacteroides faecis	AB547640	5	253	0.29937592066572727
Otu4391	Bacteroides thetaiotaomicron	AB510710	5	253	0.29033602835725925
Otu4391	Bacteroides finegoldii	AB222699	5	253	0.2809877836233925
Otu4391	Bacteroides zhangwenhongii	MK583535	5	253	0.2841227334053502
Otu4391	Bacteroides faecichinchillae	AB574480	5	253	0.281614698560965
Otu4391	Bacteroides caecimuris	CP015401	6	253	0.45903373230593536
Otu4391	Bacteroides salyersiae	AQHX01000008	6	253	0.46971994477091406
Otu4392	Bacteroides uniformis	AB510711	3	253	0.06427466702542939
Otu4392	Bacteroides parvus	MT905161	4	253	0.1454225292844169
Otu4392	Bacteroides humanifaecis	MW228414	4	253	0.148965652190311
Otu4393	Bacteroides uniformis	AB510711	7	253	0.6456351811967465
Otu4394	Bilophila wadsworthia	AJ867049	5	253	0.29039463731199455
Otu4395	Phocaeicola dorei	AB242142	5	253	0.2860040883624193
Otu4396	Clostridium tertium	Y18174	4	253	0.15839972117579093
Otu4396	Clostridium hominis	MT905172	4	253	0.1445731543404506
Otu4396	Clostridium chauvoei	U51843	5	253	0.2947855667562018
Otu4396	Clostridium sartagoforme	Y18175	5	253	0.2961476192770073
Otu4396	Clostridium disporicum	Y18176	5	253	0.29743899698477816
Otu4396	Clostridium saudiense	HG726039	5	253	0.3013126163211217
Otu4396	Clostridium lentum	MT905174	6	253	0.4725614270929176
Otu4397	Muribaculum gordoncarteri	MK521455	4	252	0.15570453275066765
Otu4398	Clostridium symbiosum	M59112	11	253	0.9772954421636213
Otu4399	Fusobacterium naviforme	AJ006965	7	252	0.6345551406714093
Otu4400	Desulfovibrio desulfuricans	AF192153	5	253	0.2922783257253365
Otu4401	Dorea amylophila	JAOQJW000000000	3	253	0.06188199106151837
Otu4401	Dorea longicatena	AJ132842	4	254	0.15206690464831218
Otu4401	Dorea hominis	MT903386	4	253	0.14048324485348307
Otu4402	Vescimonas coprocola	LC522510	5	253	0.2838795723059292
Otu4403	Bacteroides uniformis	AB510711	8	253	0.7871364774302547
Otu4404	Clostridium hominis	MT905172	3	253	0.057671163545474746
Otu4404	Clostridium lentum	MT905174	5	253	0.2984366850234479
Otu4404	Clostridium disporicum	Y18176	6	253	0.47035919248612845
Otu4404	Clostridium saudiense	HG726039	6	253	0.4748944091003915
Otu4405	Vescimonas fastidiosa	LC522508	5	253	0.2851706785930138
Otu4405	Vescimonas coprocola	LC522510	6	253	0.4543015602809716
Otu4406	Blautia coccoides	AB571656	6	253	0.45636589779006376
Otu4406	Blautia producta	AB600998	6	253	0.45636589779006376
Otu4407	Vescimonas coprocola	LC522510	16	253	0.999926622510231
Otu4408	Flintibacter hominis	MT905205	5	253	0.29862721770175593
Otu4408	Muriventricola aceti	JAOQKF000000000	5	253	0.28435115038771697
Otu4409	Coprobacillus cateniformis	AB030219	16	253	0.9999175967181585
Otu4410	Agathobacter rectalis	CP001107	4	253	0.14390316348140952
Otu4410	Roseburia faecis	AY305310	5	253	0.2871075425673608
Otu4411	Butyrivibrio crossotus	FR733670	0	253	0.00017905357609948602
Otu4412	Clostridium perfringens	CP000246	8	253	0.7869229325487981
Otu4413	Anaerococcus prevotii	CP001708	2	252	0.019113356247399738
Otu4413	Anaerococcus tetradius	ACGC01000107	2	252	0.01903700423393495
Otu4413	Anaerococcus murdochii	DQ911243	4	252	0.15475805180663682
Otu4413	Anaerococcus degeneri	AM176528	6	252	0.4556381954931229
Otu4414	NA	NA	NA	NA	NA
Otu4415	Guopingia tenuis	MT905129	20	253	0.9999999511349367
Otu4416	Hungatella effluvii	HE603919	8	253	0.7709074929759525
Otu4417	Enterocloster asparagiformis	ACCJ01000522	3	253	0.06488231859315907
Otu4417	Enterocloster lavalensis	EF564277	3	253	0.059295975905486964
Otu4418	Bacteroides intestinalis	AB214328	7	253	0.6214761291089465
Otu4419	Bacteroides finegoldii	AB222699	8	253	0.7678745343718021
Otu4420	Eisenbergiella tayi	KF814111	4	253	0.1531597436562514
Otu4421	Peptostreptococcus stomatis	DQ160208	5	252	0.296660701491542
Otu4422	Hoylesella buccalis	AB547676	0	253	0.00016197349832114405
Otu4423	Flintibacter hominis	MT905205	23	253	0.9999999999451401
Otu4424	Enterocloster aldenensis	DQ279736	15	253	0.9997850191837692
Otu4425	Agathobacter rectalis	CP001107	7	253	0.619545052662507
Otu4426	Ruthenibacterium lactatiformans	KM098109	8	253	0.7874763190662032
Otu4427	Bacteroides faecis	AB547640	3	253	0.06383408865960949
Otu4427	Bacteroides thetaiotaomicron	AB510710	3	253	0.06079070119467811
Otu4427	Bacteroides zhangwenhongii	MK583535	3	253	0.05898338609498566
Otu4427	Bacteroides faecichinchillae	AB574480	3	253	0.05816297106161383
Otu4427	Bacteroides finegoldii	AB222699	6	253	0.4503688008097896
Otu4428	Blautia hominis	MG696223	10	253	0.9405305369203233
Otu4429	Faecalibacterium duncaniae	AJ270469	3	253	0.06186941469757545
Otu4429	Faecalibacterium hominis	PRJNA656402	3	253	0.05826088739250035
Otu4429	Faecalibacterium butyricigenerans	KX146426	4	253	0.14904831853205835
Otu4429	Faecalibacterium prausnitzii	AJ413954	6	253	0.4627479554053038
Otu4430	Acutalibacter muris	KR364749	17	253	0.999985168281924
Otu4431	Bacteroides luhongzhouii	MK584158	6	253	0.4556183077086554
Otu4431	Bacteroides faecium	MN853409	6	253	0.45043729562329093
Otu4432	Akkermansia muciniphila	CP001071	8	253	0.7796028832836991
Otu4433	Dialister propionicifaciens	AY850119	7	252	0.650142730412959
Otu4434	Bilophila wadsworthia	AJ867049	6	253	0.4615824053666058
Otu4435	Thomasclavelia ramosa	AB595128	5	252	0.2865589376910431
Otu4435	Thomasclavelia cocleata	AB910744	6	252	0.4570357190606187
Otu4436	Erwinia persicina	Z96086	17	253	0.9999830976894749
Otu4437	Agathobacter rectalis	CP001107	5	253	0.2794749662224715
Otu4437	Roseburia faecis	AY305310	6	253	0.4581502994032831
Otu4438	Clostridium cadaveris	AB542932	11	253	0.9766247034303561
Otu4439	Parabacteroides distasonis	EU136681	6	253	0.47060541714108994
Otu4440	Bacteroides ovatus	AB510705	5	253	0.2890445920434258
Otu4440	Bacteroides facilis	MT905157	5	253	0.27763618795002576
Otu4440	Bacteroides koreensis	KX025133	6	253	0.45845871456381637
Otu4440	Bacteroides kribbi	KX025134	6	253	0.4710370163071832
Otu4441	Negativicoccus succinicivorans	FJ715930	4	252	0.14349420103817045
Otu4442	Anaerotignum faecicola	MK439508	9	254	0.8739379760290522
Otu4443	Coprococcus comes	ABVR01000038	5	253	0.3023115704734789
Otu4444	NA	NA	NA	NA	NA
Otu4445	Bacteroides uniformis	AB510711	6	253	0.47414020249609845
Otu4446	Anaerotignum lactatifermentans	AY033434	3	253	0.060432643279463405
Otu4447	Vescimonas coprocola	LC522510	15	253	0.9997043429436006
Otu4448	Bacteroides xylanisolvens	AB510713	6	253	0.4650381450175337
Otu4449	Clostridium methoxybenzovorans	AF067965	11	253	0.9763414294026379
Otu4450	Thomasclavelia ramosa	AB595128	3	252	0.05978062506562587
Otu4450	Thomasclavelia saccharogumia	DQ100445	5	252	0.28404038136510434
Otu4450	Thomasclavelia cocleata	AB910744	6	252	0.4570357190606187
Otu4451	Phocaeicola plebeius	AB200217	4	253	0.14673282741057603
Otu4452	Clostridium cadaveris	AB542932	7	253	0.6427506530962641
Otu4453	Veillonella parvula	CP001820	3	252	0.06506148017284341
Otu4453	Veillonella rogosae	EF108443	3	252	0.06112398833174226
Otu4453	Veillonella tobetsuensis	AB679109	3	252	0.058684918410890075
Otu4453	Veillonella atypica	AMEX01000022	4	252	0.1585964240590727
Otu4453	Veillonella denticariosi	EF185167	5	252	0.292226739598461
Otu4453	Veillonella rodentium	AY514996	5	252	0.2952934636461422
Otu4453	Veillonella caviae	AY355140	6	252	0.4509529192013034
Otu4454	Akkermansia muciniphila	CP001071	11	253	0.9753171887646417
Otu4455	Clostridium cochlearium	AB538429	3	253	0.06361434070973104
Otu4455	Clostridium tetani	X74770	6	254	0.468277494934881
Otu4456	Bacteroides salyersiae	AQHX01000008	8	253	0.7830105963925118
Otu4457	Sangeribacter muris	NR_181880	13	252	0.9981750144986683
Otu4458	Oscillibacter ruminantium	JF750939	4	253	0.1445731543404506
Otu4459	Faecalibaculum rodentium	KP881689	5	253	0.2822416533393005
Otu4460	Clostridium vulturis	JQ423949	3	253	0.05831949655406732
Otu4460	Clostridium sulfidigenes	EF199998	3	253	0.061898989726521636
Otu4460	Clostridium thiosulfatireducens	AY024332	3	253	0.058029265617388526
Otu4460	Clostridium subterminale	AB538430	3	253	0.06273896918861543
Otu4461	Enterocloster aldenensis	DQ279736	18	253	0.9999980049809553
Otu4462	Bacteroides fragilis	CR626927	5	253	0.28678998800033684
Otu4462	Bacteroides hominis	MT905160	5	253	0.3011805920179388
Otu4462	Bacteroides salyersiae	AQHX01000008	6	253	0.46971994477091406
Otu4463	Parabacteroides johnsonii	AB261128	16	253	0.9999224131597595
Otu4464	Thomasclavelia saccharogumia	DQ100445	5	252	0.28404038136510434
Otu4464	Thomasclavelia cocleata	AB910744	6	252	0.4570357190606187
Otu4465	Flintibacter butyricus	KF447772	3	253	0.04237549117337014
Otu4466	Mammaliicoccus stepanovicii	GQ222244	4	253	0.1536178864190576
Otu4466	Mammaliicoccus lentus	D83370	5	253	0.2778538888026324
Otu4466	Mammaliicoccus fleurettii	AB233330	5	253	0.28581627515344454
Otu4466	Mammaliicoccus sciuri	AJ421446	6	253	0.4532225863916991
Otu4467	Vescimonas coprocola	LC522510	17	253	0.9999836590559206
Otu4468	Eubacterium infirmum	U13039	10	252	0.9418957665485492
Otu4469	Bacteroides faecis	AB547640	7	253	0.6441953936575981
Otu4470	Anaerostipes hadrus	FR749932	3	253	0.061585487479842604
Otu4470	Anaerostipes amylophilus	JAOQJG000000000	3	253	0.05928836727297604
Otu4470	Anaerostipes faecalis	MT534274	5	253	0.2890445920434258
Otu4471	Escherichia fergusonii	AF530475	9	253	0.8846863719243522
Otu4472	Vescimonas fastidiosa	LC522508	13	253	0.9965834008822656
Otu4473	Veillonella hominis	MT905220	8	252	0.7728671451892506
Otu4474	Sporobacter termitidis	Z49863	10	253	0.9428192991815705
Otu4475	Harryflintia acetispora	KU999999	15	252	0.9997301555371402
Otu4476	Anaerotignum faecicola	MK439508	7	254	0.6252267638641721
Otu4477	Barnesiella intestinihominis	AB547647	8	253	0.7654594493980971
Otu4478	Parabacteroides distasonis	EU136681	3	253	0.06663065721186323
Otu4479	Enterocloster bolteae	AJ508452	4	253	0.15006016336496486
Otu4479	Enterocloster clostridioformis	M59089	5	253	0.3013126163211217
Otu4479	Enterocloster citroniae	DQ279737	5	253	0.28894183835513654
Otu4480	Dysosmobacter welbionis	MG963288	21	253	0.9999999910983625
Otu4481	Clostridium porci	MN537446	10	253	0.9438563368193725
Otu4482	Bacteroides luhongzhouii	MK584158	7	253	0.6273339987074251
Otu4483	Bacteroides koreensis	KX025133	10	253	0.9418201910964671
Otu4484	Eubacterium infirmum	U13039	15	252	0.999714685920068
Otu4485	Clostridium tarantellae	FR733677	3	253	0.060432643279463405
Otu4485	Clostridium perfringens	CP000246	3	253	0.06488231859315907
Otu4486	Hydrogeniiclostridium hominis	MT905216	11	253	0.9734342193599598
Otu4487	Ligilactobacillus pobuzihii	AB326358	3	253	0.05877775338935831
Otu4487	Ligilactobacillus apodemi	AJ871178	3	253	0.059892127124280714
Otu4487	Ligilactobacillus faecis	AB812750	3	253	0.06254273351841422
Otu4487	Ligilactobacillus animalis	AEOF01000010	3	253	0.062336873701581585
Otu4487	Ligilactobacillus murinus	AJ621554	3	253	0.06036178896871747
Otu4487	Ligilactobacillus salitolerans	LC127508	4	253	0.145904606452667
Otu4487	Ligilactobacillus salivarius	AF089108	5	253	0.28575254084059554
Otu4487	Ligilactobacillus pabuli	LC655142	5	253	0.281614698560965
Otu4487	Liquorilactobacillus sicerae	HG794492	6	253	0.45187156625207625
Otu4487	Liquorilactobacillus nagelii	AB162131	6	253	0.4554059372124317
Otu4487	Liquorilactobacillus satsumensis	AB154519	7	254	0.6398351286612661
Otu4488	Acetitomaculum ruminis	M59083	8	253	0.7648520096004551
Otu4489	Citrobacter amalonaticus	FR870441	3	253	0.061898989726521636
Otu4489	Citrobacter farmeri	AF025371	3	253	0.06338226835506289
Otu4489	Citrobacter telavivensis	MN603664	3	253	0.06399285169974345
Otu4489	Citrobacter sedlakii	AF025364	3	253	0.05789125304503273
Otu4489	Pluralibacter gergoviae	AB004748	3	253	0.05845000988700311
Otu4489	Salmonella bongori	AF029227	4	253	0.15006016336496486
Otu4489	Citrobacter rodentium	AF025363	4	253	0.14922618545727173
Otu4489	Kosakonia cowanii	AJ508303	4	253	0.14048324485348307
Otu4489	Siccibacter colletis	LK054215	4	253	0.14632253887811852
Otu4489	Citrobacter youngae	AB273741	4	253	0.14673282741057603
Otu4489	Cronobacter muytjensii	AJKU01000067	4	253	0.14470518944323651
Otu4489	Salmonella enterica subsp. houtenae	EU014684	5	253	0.3002516521499705
Otu4489	Salmonella enterica subsp. diarizonae	EU014688	5	253	0.27991406520736906
Otu4489	Salmonella enterica subsp. salamae	EU014685	5	253	0.28194316778465744
Otu4489	Salmonella enterica subsp. enterica	AE006468	5	253	0.2941078656991788
Otu4489	Phytobacter palmae	KX893413	5	253	0.2822416533393005
Otu4489	Erwinia pyrifoliae	AB242880	5	253	0.2894855450811954
Otu4489	Erwinia amylovora	AJ233410	5	253	0.288512881844458
Otu4489	Mixta tenebrionis	MK722097	5	253	0.28362019907717173
Otu4489	Mixta intestinalis	KP326384	5	253	0.29164918341138824
Otu4489	Mixta theicola	AB907776	5	253	0.2866312570033347
Otu4489	Yokenella regensburgei	JN175339	5	253	0.2831318923777759
Otu4489	Erwinia phyllosphaerae	MZ457073	5	253	0.29164918341138824
Otu4489	Trabulsiella guamensis	AB681979	6	253	0.46656170573035505
Otu4489	Mangrovibacter phragmitis	KP319034	6	253	0.45058578757801904
Otu4489	Mangrovibacter plantisponsor	EF643377	6	253	0.45058578757801904
Otu4489	Mangrovibacter yixingensis	KM089834	6	253	0.46427539317958555
Otu4489	Salmonella enterica subsp. arizonae	AF008580	6	253	0.45487012917847625
Otu4489	Salmonella enterica subsp. indica	EU014680	6	253	0.4560809083621251
Otu4489	Escherichia hermannii	AB682276	6	253	0.46656170573035505
Otu4489	Salmonella subterranea	AY373829	6	253	0.44645948549392533
Otu4489	Klebsiella africana	MK040622	6	253	0.4627479554053038
Otu4489	Klebsiella quasipneumoniae subsp. quasipneumoniae	HG933296	6	253	0.4627479554053038
Otu4489	Klebsiella variicola subsp. tropica	MK040621	6	253	0.4627479554053038
Otu4489	Klebsiella pneumoniae subsp. rhinoscleromatis	Y17657	6	253	0.45507255794968904
Otu4489	Klebsiella quasipneumoniae subsp. similipneumoniae	HG933295	6	253	0.4627479554053038
Otu4489	Klebsiella pneumoniae subsp. pneumoniae	X87276	6	253	0.4575842923874014
Otu4489	Klebsiella variicola subsp. variicola	CP010523	6	253	0.4719758750708042
Otu4489	Enterobacter cloacae subsp. cloacae	AJ251469	6	253	0.46971994477091406
Otu4489	Enterobacter cloacae subsp. dissolvens	HQ651841	6	253	0.4667694073540667
Otu4489	Kosakonia oryziphila	JF795013	6	253	0.47416795924920796
Otu4489	Kosakonia arachidis	EU672801	6	253	0.46555567212711546
Otu4489	Kosakonia oryzae	EF488759	6	253	0.4473563756536728
Otu4489	Kosakonia radicincitans	CP018016	6	253	0.4705471412488883
Otu4489	Kosakonia pseudosacchari	KP345901	6	253	0.4627479554053038
Otu4489	Kosakonia sacchari	JQ001784	6	253	0.4615824053666058
Otu4489	Kosakonia oryzendophytica	JF795011	6	253	0.4481119932884674
Otu4489	Kosakonia quasisacchari	MK567956	6	253	0.45903373230593536
Otu4489	Phytobacter diazotrophicus	DQ821583	6	253	0.4457800349508041
Otu4489	Enterobacter oligotrophicus	LC368255	6	253	0.45975760844096436
Otu4489	Cronobacter universalis	EF059877	6	253	0.4647698515043899
Otu4489	Franconibacter helveticus	DQ273688	6	253	0.4453656312468661
Otu4489	Erwinia aphidicola	FN547376	6	253	0.45636589779006376
Otu4489	Enterobacter hormaechei subsp. hormaechei	AJ508302	6	253	0.4481120636904333
Otu4489	Enterobacter quasihormaechei	MK567958	6	253	0.46048091993374274
Otu4489	Enterobacter hormaechei subsp. xiangfangensis	HF679035	6	253	0.4679089919204359
Otu4489	Enterobacter hormaechei subsp. oharae	AJ853889	6	253	0.4726605644629842
Otu4489	Enterobacter hormaechei subsp. steigerwaltii	AJ853890	6	253	0.4719263446944658
Otu4489	Enterobacter hormaechei subsp. hoffmannii	CP017186	6	253	0.4719758750708042
Otu4489	Enterobacter hormaechei subsp. xiangfangensis	CP017183	6	253	0.4719758750708042
Otu4489	Enterobacter bugandensis	HQ122932	6	253	0.44888729799899674
Otu4489	Enterobacter cancerogenus	Z96078	6	253	0.4578593055741106
Otu4489	Enterobacter dykesii	VTTY00000000	6	253	0.45903373230593536
Otu4489	Enterobacter huaxiensis	MK049964	6	253	0.4522314792429538
Otu4489	Enterobacter ludwigii	AJ853891	6	253	0.4711915004795634
Otu4489	Leclercia adecarboxylata	AB681872	6	253	0.4650381450175337
Otu4489	Enterobacter wuhouensis	MK567957	6	253	0.45903373230593536
Otu4489	Enterobacter chuandaensis	MK049966	6	253	0.4532225863916991
Otu4489	Enterobacter soli	GU814270	6	253	0.45830929309600055
Otu4489	Enterobacter vonholyi	VTUC01000000	6	253	0.45903373230593536
Otu4489	Enterobacter quasiroggenkampii	LFDQ02000000	6	253	0.46048091993374274
Otu4489	Enterobacter quasimori	RXRX01000000	6	253	0.45903373230593536
Otu4489	Enterobacter asburiae	AB004744	6	253	0.46240827456823164
Otu4489	Enterobacter roggenkampii	CP017184	6	253	0.4719758750708042
Otu4489	Enterobacter sichuanensis	MG832788	6	253	0.4532225863916991
Otu4489	Enterobacter chengduensis	MTSO01000000	6	253	0.46048091993374274
Otu4489	Pantoea rodasii	MLFP01000054	6	253	0.46911605993361294
Otu4489	Pantoea rwandensis	JF295055	6	253	0.4633400015448653
Otu4489	Kluyvera cryocrescens	AF310218	6	253	0.46045199044771534
Otu4489	Kluyvera intermedia	AF310217	6	253	0.45584293262312936
Otu4489	Klebsiella michiganensis	JQ070300	6	253	0.4725614270929176
Otu4489	Klebsiella pasteurii	MN091366	6	253	0.46911605993361294
Otu4489	Klebsiella grimontii	AJ871861	6	253	0.4566126823677862
Otu4489	Klebsiella spallanzanii	MN091365	6	253	0.46911605993361294
Otu4489	Klebsiella oxytoca	AF129440	6	253	0.4733756684238468
Otu4489	Enterobacter kobei	AJ508301	6	253	0.4543015602809716
Otu4489	Klebsiella huaxiensis	MH179329	6	253	0.47537917760375636
Otu4489	Klebsiella aerogenes	CP002824	6	253	0.4719758750708042
Otu4489	Lelliottia amnigena	AB004749	6	253	0.4527577037565229
Otu4489	Lelliottia jeotgali	KX709881	6	253	0.4608190109239133
Otu4489	Buttiauxella noackiae	AJ233405	6	253	0.4593503385854455
Otu4489	Buttiauxella warmboldiae	AJ233406	6	253	0.4667694073540667
Otu4489	Buttiauxella izardii	AJ233404	6	253	0.46009496024449736
Otu4489	Buttiauxella agrestis	AJ233400	6	253	0.464550055939274
Otu4489	Scandinavium goeteborgense	MK558235	6	253	0.4705471412488883
Otu4489	Kluyvera ascorbata	JMPL01000225	6	253	0.4619258427767676
Otu4489	Kluyvera sichuanensis	MT437278	6	253	0.4536971179277973
Otu4489	Leclercia pneumoniae	OK161083	6	253	0.4530532805391574
Otu4489	Huaxiibacter chinensis	OL712205	6	253	0.45903373230593536
Otu4489	Scandinavium hiltneri	OM987267	6	253	0.4532225863916991
Otu4489	Scandinavium manionii	OM987268	6	253	0.4532225863916991
Otu4489	Silvania hatchlandensis	OM987253	6	253	0.4633400015448653
Otu4489	Silvania confinis	OM987254	6	253	0.4633400015448653
Otu4489	Leclercia tamurae	OM987255	6	253	0.4633400015448653
Otu4489	Enterobacter nematophilus	OP818089	6	253	0.44651042202023106
Otu4489	Dryocola boscaweniae	OM971056	6	253	0.4633400015448653
Otu4490	Rubneribacter badeniensis	KY595971	0	252	0.00014784647045928967
Otu4491	Parasutterella excrementihominis	AB370250	3	253	0.059809431462365836
Otu4492	Bacteroides acidifaciens	EU136694	2	254	0.018360373030668953
Otu4492	Bacteroides ovatus	AB510705	3	254	0.05935843230473592
Otu4492	Bacteroides luhongzhouii	MK584158	3	254	0.05840146356668874
Otu4492	Bacteroides caecimuris	CP015401	3	254	0.0596892395594002
Otu4492	Bacteroides facilis	MT905157	3	254	0.05543317544662041
Otu4492	Bacteroides faecium	MN853409	3	254	0.05664017590890902
Otu4492	Bacteroides koreensis	KX025133	4	254	0.14608274764423002
Otu4492	Bacteroides kribbi	KX025134	4	254	0.15312390360159545
Otu4492	Bacteroides xylanisolvens	AB510713	4	254	0.15028435654145567
Otu4492	Bacteroides finegoldii	AB222699	4	254	0.14268117494710442
Otu4492	Bacteroides faecalis	MK207058	6	254	0.4529737211135979
Otu4493	Bacteroides fragilis	CR626927	7	253	0.6280910375787295
Otu4494	Phascolarctobacterium faecium	X72865	8	252	0.7863756178342055
Otu4495	Faecalibacterium prausnitzii	AJ413954	5	253	0.2909817601273673
Otu4495	Faecalibacterium longum	KX150462	6	253	0.45387438229042065
Otu4495	Faecalibacterium duncaniae	AJ270469	6	253	0.4658002497865271
Otu4495	Faecalibacterium hominis	PRJNA656402	6	253	0.45744692423091393
Otu4496	Bacteroides fragilis	CR626927	3	253	0.06009404361881254
Otu4496	Bacteroides hominis	MT905160	3	253	0.06388533795872253
Otu4496	Bacteroides finegoldii	AB222699	6	253	0.4503688008097896
Otu4497	Clostridium methoxybenzovorans	AF067965	17	253	0.9999857096132982
Otu4498	Diplocloster agilis	MT908949	3	253	0.05948928853653779
Otu4498	Suonthocola fibrivorans	JAOQKK000000000	3	253	0.058687600510801574
Otu4498	Diplocloster modestus	MT908948	5	253	0.286180243690885
Otu4499	Paeniclostridium sordellii	AB550230	3	252	0.0624694970440306
Otu4499	Eubacterium tenue	FR749984	4	252	0.15127225535752098
Otu4499	Paeniclostridium ghonii	AB542933	4	252	0.1539564219227434
Otu4500	Escherichia fergusonii	AF530475	12	253	0.9911352549046967
Otu4501	Lientehia hominis	OL546730	13	254	0.9962497909186308
Otu4502	Hungatella hathewayi	AJ311620	3	253	0.06250777644395289
Otu4502	Hungatella effluvii	HE603919	5	253	0.28162510387261375
Otu4502	Hungatella hominis	MT905188	5	253	0.28608677554603146
Otu4503	Bacteroides koreensis	KX025133	7	253	0.6310756703153029
Otu4504	Parasutterella excrementihominis	AB370250	3	253	0.059809431462365836
Otu4505	Parabacteroides goldsteinii	EU136697	3	253	0.0627523125141376
Otu4505	Parabacteroides acidifaciens	MH697664	4	253	0.14677895448722655
Otu4505	Parabacteroides merdae	AB238928	4	253	0.14756250553528294
Otu4505	Parabacteroides johnsonii	AB261128	6	253	0.4556183077086554
Otu4505	Parabacteroides chongii	KX462878	6	253	0.4495726877990329
Otu4505	Parabacteroides hominis	MT905166	6	253	0.4522314792429538
Otu4506	Parabacteroides distasonis	EU136681	6	253	0.47060541714108994
Otu4507	Vescimonas coprocola	LC522510	14	253	0.9989314904042785
Otu4508	Bacteroides stercoris	ABFZ02000022	8	253	0.7852545159463902
Otu4509	Stenotrophomonas chelatiphaga	EU573216	4	255	0.14278151750904255
Otu4509	Stenotrophomonas maltophilia	AB294553	3	253	0.0611085815660104
Otu4509	Stenotrophomonas pavanii	FJ748683	3	253	0.05755137159342694
Otu4509	Stenotrophomonas geniculata	AB021404	3	253	0.060432643279463405
Otu4509	Stenotrophomonas indicatrix	KJ452162	4	253	0.15839972117579093
Otu4509	Stenotrophomonas lactitubi	LT222224	4	253	0.156657175121936
Otu4509	Stenotrophomonas tumulicola	LC066089	5	253	0.29743899698477816
Otu4509	Stenotrophomonas bentonitica	LT622838	5	253	0.2915755559136617
Otu4510	Faecalibacterium prausnitzii	AJ413954	1	253	0.0029794505538013327
Otu4510	Faecalibacterium longum	KX150462	4	253	0.14497126478360145
Otu4510	Faecalibacterium duncaniae	AJ270469	4	253	0.152756977796349
Otu4510	Faecalibacterium hominis	PRJNA656402	4	253	0.14632562294294116
Otu4510	Faecalibacterium butyricigenerans	KX146426	5	253	0.28883104276484706
Otu4511	Bacteroides caccae	CP022412	4	253	0.1519853968000665
Otu4511	Bacteroides caecimuris	CP015401	6	253	0.45903373230593536
Otu4512	Intestinimonas butyriciproducens	KC311367	10	253	0.9454468690219902
Otu4513	Vescimonas coprocola	LC522510	14	253	0.9989314904042785
Otu4514	Coprobacillus cateniformis	AB030219	12	253	0.9894174643339486
Otu4515	Atopobium minutum	X67148	3	253	0.059295975905486964
Otu4515	Atopobium deltae	KF537630	5	254	0.27623487004434844
Otu4515	Atopobium fossor	AB015945	5	253	0.29937592066572727
Otu4516	Bacteroides caecimuris	CP015401	2	253	0.01747205505553795
Otu4516	Bacteroides koreensis	KX025133	3	253	0.05940796418915684
Otu4516	Bacteroides kribbi	KX025134	3	253	0.06295681422363264
Otu4516	Bacteroides ovatus	AB510705	3	253	0.06036178896871747
Otu4516	Bacteroides xylanisolvens	AB510713	3	253	0.0616529387999768
Otu4516	Bacteroides acidifaciens	EU136694	3	253	0.06339202115268028
Otu4516	Bacteroides finegoldii	AB222699	3	253	0.05795875033874298
Otu4516	Bacteroides facilis	MT905157	3	253	0.056385244468976525
Otu4516	Bacteroides luhongzhouii	MK584158	4	253	0.14756250553528294
Otu4516	Bacteroides caccae	CP022412	4	253	0.1519853968000665
Otu4516	Bacteroides faecium	MN853409	4	253	0.14419681351382985
Otu4516	Bacteroides faecis	AB547640	6	253	0.4726297890060568
Otu4516	Bacteroides thetaiotaomicron	AB510710	6	253	0.46198327304658005
Otu4516	Bacteroides zhangwenhongii	MK583535	6	253	0.45412136397644864
Otu4516	Bacteroides faecichinchillae	AB574480	6	253	0.45112047234112695
Otu4516	Bacteroides fragilis	CR626927	6	253	0.45685873176892866
Otu4516	Bacteroides hominis	MT905160	6	253	0.47577146958979033
Otu4517	Gallintestinimicrobium propionicum	JAOQJY000000000	3	253	0.0588875228533039
Otu4518	Finegoldia magna	AB640691	5	252	0.283410814170849
Otu4519	Phocaeicola dorei	AB242142	6	253	0.45636589779006376
Otu4520	Massiliimalia timonensis	LT854295	20	252	0.9999999227011486
Otu4521	Anaerostipes hadrus	FR749932	3	253	0.061585487479842604
Otu4521	Anaerostipes amylophilus	JAOQJG000000000	3	253	0.05928836727297604
Otu4521	Anaerostipes faecalis	MT534274	5	253	0.2890445920434258
Otu4522	Bacteroides faecis	AB547640	7	253	0.6441953936575981
Otu4523	Clostridium porci	MN537446	11	253	0.9760499703686834
Otu4524	Bilophila wadsworthia	AJ867049	3	253	0.06105899398529424
Otu4525	NA	NA	NA	NA	NA
Otu4526	Waltera intestinalis	MN537553	15	253	0.9997461665088182
Otu4527	Dialister propionicifaciens	AY850119	3	252	0.0644699874289979
Otu4527	Dialister succinatiphilus	AB370249	5	252	0.2831409218377964
Otu4527	Dialister invisus	ACIM02000001	6	252	0.4784973078738095
Otu4527	Dialister hominis	LC487980	6	252	0.4689543804451878
Otu4528	Fusobacterium varium	AJ867036	4	253	0.14797788729694794
Otu4528	Fusobacterium ulcerans	X55412	6	252	0.45852969309236136
