query_id	species_name	typestrain_id	region_mismatches	region_positions	probability_incompatible	mu1	num_references	mu2	nonregion_positions_in_subject	max_nonregion_mismatches
Otu3327	Shigella sonnei	FR870445	1	253	0.0029055163973694675	0.005905511811023622	5	0.005905511811023624	1277	37
Otu3327	Escherichia marmotae	KJ787692	1	253	0.0030575623273172425	0.005905511811023622	5	0.005905511811023624	1251	36
Otu3327	Shigella boydii	HF558388	1	253	0.0032223923614667083	0.005905511811023622	5	0.005905511811023624	1262	36
Otu3327	Shigella dysenteriae	X96966	2	253	0.01663173670827711	0.00984251968503937	5	0.00984251968503937	1234	35
Otu3327	Escherichia ruysiae	LR745848	3	253	0.0611085815660104	0.013779527559055118	5	0.01377952755905512	1285	35
Otu3327	Citrobacter koseri	HQ992945	3	253	0.059809431462365836	0.013779527559055118	5	0.01377952755905512	1241	34
Otu3327	Cronobacter dublinensis subsp. lactaridi	EF059838	3	253	0.05952574132338884	0.013779527559055118	5	0.01377952755905512	1127	31
Otu3327	Cronobacter dublinensis subsp. lausannensis	EF059841	3	253	0.05940796418915684	0.013779527559055118	5	0.01377952755905512	1164	32
Otu3327	Cronobacter dublinensis subsp. dublinensis	MF118666	3	253	0.06011626093765843	0.013779527559055118	5	0.01377952755905512	1092	30
Otu3327	Cronobacter turicensis	EF059891	3	253	0.06072710029497985	0.013779527559055118	5	0.01377952755905512	1170	32
Otu3327	Cronobacter condimenti	CAKW01000111	3	253	0.061516701480006764	0.013779527559055118	5	0.01377952755905512	1287	35
Otu3327	Winslowiella iniecta	KM870781	3	253	0.06001681921624602	0.013779527559055118	5	0.01377952755905512	1242	34
Otu3327	Kluyvera georgiana	AF047186	3	253	0.058753699319050945	0.013779527559055118	5	0.01377952755905512	1161	32
Otu3327	Pseudocitrobacter faecalis	KF057941	3	253	0.06036178896871747	0.013779527559055118	5	0.01377952755905512	1206	33
Otu3327	Pseudocitrobacter vendiensis	MK170368	3	253	0.06192613332514363	0.013779527559055118	5	0.01377952755905512	1289	35
Otu3327	Pseudocitrobacter corydidari	MZ182277	3	253	0.05918948183405992	0.013779527559055118	5	0.01377952755905512	1163	32
Otu3327	Intestinirhabdus alba	MK734184	4	253	0.1454483698640926	0.017716535433070866	5	0.01771653543307086	1158	31
Otu3327	Erwinia teleogrylli	KF500917	4	253	0.15670227430189265	0.017716535433070866	5	0.01771653543307086	1106	29
Otu3327	Serratia bockelmannii	VOUX01000001	4	253	0.07038170091036033	0.017716535433070866	5	0.01771653543307086	198	7
Otu3327	Serratia nematodiphila	EU036987	4	253	0.15089555066780502	0.017716535433070866	5	0.01771653543307086	1247	33
Otu3327	Serratia marcescens	AB061685	4	253	0.14833155321882352	0.017716535433070866	5	0.01771653543307086	1279	34
Otu3327	Serratia nevei	VTUT01000000	4	253	0.1420387200838471	0.017716535433070866	5	0.01771653543307086	811	22
Otu3327	Escherichia albertii	AJ508775	5	253	0.2866312570033347	0.021653543307086614	5	0.021653543307086614	1241	32
Otu3327	Cronobacter universalis	EF059877	5	253	0.2922684133883505	0.021653543307086614	5	0.021653543307086614	1172	30
Otu3327	Rosenbergiella epipactidis subsp. epipactidis	KF876184	5	253	0.2910219076143882	0.021653543307086614	5	0.021653543307086614	1248	32
Otu3327	Rosenbergiella australiborealis	KF876187	5	253	0.2910219076143882	0.021653543307086614	5	0.021653543307086614	1248	32
Otu3327	Raoultella planticola	AB680712	5	253	0.2929189805243373	0.021653543307086614	5	0.021653543307086614	1212	31
Otu3327	Rosenbergiella gaditana	MT341811	5	253	0.2929189805243373	0.021653543307086614	5	0.021653543307086614	1212	31
Otu3327	Rosenbergiella nectarea subsp. apis	MT341812	5	253	0.29958648827407186	0.021653543307086614	5	0.021653543307086614	1183	30
Otu3327	Rosenbergiella epipactidis subsp. californiensis	MT341873	5	253	0.29958648827407186	0.021653543307086614	5	0.021653543307086614	1183	30
Otu3327	Rosenbergiella metrosideri	MT341875	5	253	0.29958648827407186	0.021653543307086614	5	0.021653543307086614	1183	30
Otu3327	Rosenbergiella epipactidis subsp. japonica	MT341879	5	253	0.2929189805243373	0.021653543307086614	5	0.021653543307086614	1212	31
Otu3327	Dryocola clanedunensis	OM971055	5	253	0.2901278334469447	0.021653543307086614	5	0.021653543307086614	1091	28
Otu3327	Rosenbergiella nectarea subsp. nectarea	HQ284827	6	254	0.4571894554243622	0.025490196078431372	5	0.02549019607843137	1246	31
Otu3327	Franconibacter pulveris	DQ273684	6	253	0.447258371277072	0.025590551181102362	5	0.02559055118110236	1072	27
Otu3327	Pantoea eucrina	EU216736	6	253	0.4633400015448653	0.025590551181102362	5	0.02559055118110236	1091	27
Otu3327	Pantoea wallisii	JF295057	6	253	0.4633400015448653	0.025590551181102362	5	0.02559055118110236	1091	27
Otu3327	Pantoea dispersa	DQ504305	6	253	0.4658539990094167	0.025590551181102362	5	0.02559055118110236	1094	27
Otu3327	Pantoea coffeiphila	KJ427829	6	253	0.45584293262312936	0.025590551181102362	5	0.02559055118110236	1200	30
Otu3327	Erwinia oleae	GU810925	6	253	0.4571128976607697	0.025590551181102362	5	0.02559055118110236	1241	31
Otu3327	Izhakiella australiensis	KY744694	6	253	0.4554059372124317	0.025590551181102362	5	0.02559055118110236	1278	32
Otu3327	Mixta calida	GQ367478	6	253	0.4578593055741106	0.025590551181102362	5	0.02559055118110236	1242	31
Otu3327	Mixta gaviniae	GQ367483	6	253	0.4571128976607697	0.025590551181102362	5	0.02559055118110236	1241	31
Otu3327	Winslowiella toletana	FR870447	6	253	0.46750796606742806	0.025590551181102362	5	0.02559055118110236	1255	31
Otu3327	Pantoea conspicua	EU216737	6	253	0.4633400015448653	0.025590551181102362	5	0.02559055118110236	1091	27
Otu3327	Pantoea allii	AY530795	6	253	0.45685873176892866	0.025590551181102362	5	0.02559055118110236	1280	32
Otu3327	Flavobacterium acidificum	JX986959	6	253	0.47025605887045074	0.025590551181102362	5	0.02559055118110236	1179	29
Otu3327	Pantoea ananatis	U80196	6	253	0.45738180526224625	0.025590551181102362	5	0.02559055118110236	1202	30
Otu3327	Pantoea deleyi	EF688011	6	253	0.44811138761808056	0.025590551181102362	5	0.02559055118110236	1190	30
Otu3327	Rosenbergiella collisarenosi	KF876186	6	253	0.4623252254617052	0.025590551181102362	5	0.02559055118110236	1248	31
Otu3327	Tenebrionibacter intestinalis	MW411192	6	253	0.4496626013475553	0.025590551181102362	5	0.02559055118110236	1192	30
Otu3327	Tenebrionicola larvae	MW680835	6	253	0.4503688008097896	0.025590551181102362	5	0.02559055118110236	1232	31
Otu3327	Pantoea anthophila	EF688010	7	253	0.642427137067217	0.02952755905511811	5	0.029527559055118106	1179	28
Otu3327	Salmonella bongori	AF029227	7	253	0.6316780698036548	0.02952755905511811	5	0.029527559055118106	1245	30
Otu3327	Kosakonia cowanii	AJ508303	7	253	0.6191127819081894	0.02952755905511811	5	0.029527559055118106	1109	27
Otu3327	Siccibacter colletis	LK054215	7	253	0.6265305780283411	0.02952755905511811	5	0.029527559055118106	1198	29
Otu3327	Cronobacter muytjensii	AJKU01000067	7	253	0.6209804738014064	0.02952755905511811	5	0.029527559055118106	1270	31
Otu3327	Cronobacter malonaticus	AJKV01000019	7	253	0.6202633179857755	0.02952755905511811	5	0.029527559055118106	1269	31
Otu3327	Cronobacter sakazakii	EF088379	7	253	0.6280609452756836	0.02952755905511811	5	0.029527559055118106	1240	30
Otu3327	Franconibacter helveticus	DQ273688	7	253	0.6207445377417291	0.02952755905511811	5	0.029527559055118106	992	24
Otu3327	Pluralibacter pyrinus	AJ010486	7	253	0.6273849692731805	0.02952755905511811	5	0.029527559055118106	1279	31
Otu3327	Cedecea davisae	ATDT01000040	7	253	0.6259695085324362	0.02952755905511811	5	0.029527559055118106	1277	31
Otu3327	Cedecea neteri	AB086230	7	253	0.6482120948507204	0.02952755905511811	5	0.029527559055118106	1146	27
Otu3327	Cedecea lapagei	KY797643	7	253	0.6500528295718289	0.02952755905511811	5	0.029527559055118106	944	22
Otu3327	Pantoea stewartii subsp. stewartii	U80208	7	253	0.6302698550230597	0.02952755905511811	5	0.029527559055118106	1203	29
Otu3327	Klebsiella electrica	AB762091	7	253	0.6272809271446709	0.02952755905511811	5	0.029527559055118106	1199	29
Otu3327	Raoultella ornithinolytica	U78182	7	253	0.634550655728432	0.02952755905511811	5	0.029527559055118106	1249	30
Otu3327	Serratia ficaria	AJ233428	7	253	0.6295113159933016	0.02952755905511811	5	0.029527559055118106	1242	30
Otu3327	Serratia entomophila	AJ233427	7	253	0.6444572349618903	0.02952755905511811	5	0.029527559055118106	1263	30
Otu3327	Serratia odorifera	AJ233432	7	253	0.634550655728432	0.02952755905511811	5	0.029527559055118106	1249	30
Otu3327	Serratia rubidaea	AJ233436	7	253	0.6395325864167438	0.02952755905511811	5	0.029527559055118106	1256	30
Otu3327	Gibbsiella greigii	KF308333	7	253	0.6369028015618944	0.02952755905511811	5	0.029527559055118106	1091	26
Otu3327	Gibbsiella quercinecans	GU562337	7	253	0.6459245129100979	0.02952755905511811	5	0.029527559055118106	1143	27
Otu3327	Gibbsiella dentisursi	AB566415	7	253	0.6294998511158355	0.02952755905511811	5	0.029527559055118106	1282	31
Otu3328	Bacteroides fragilis	CR626927	7	253	0.6280910375787295	0.02952755905511811	5	0.029527559055118106	1280	31
Otu3329	Parasutterella excrementihominis	AB370250	6	253	0.4571128976607697	0.025590551181102362	5	0.02559055118110236	1241	31
Otu3330	Clostridium sulfidigenes	EF199998	6	253	0.464550055939274	0.025590551181102362	5	0.02559055118110236	1251	31
Otu3330	Clostridium thiosulfatireducens	AY024332	6	253	0.4519848488368763	0.025590551181102362	5	0.02559055118110236	1195	30
Otu3330	Clostridium subterminale	AB538430	6	253	0.4688421632387699	0.025590551181102362	5	0.02559055118110236	1217	30
Otu3331	Anaerotignum lactatifermentans	AY033434	3	253	0.060432643279463405	0.013779527559055118	5	0.01377952755905512	1244	34
Otu3332	Ligaoa zhengdingensis	MT905130	1	253	0.0031460012969329876	0.005905511811023622	5	0.005905511811023624	1220	35
Otu3333	Phocaeicola dorei	AB242142	7	253	0.6280609452756836	0.02952755905511811	5	0.029527559055118106	1240	30
Otu3334	Escherichia fergusonii	AF530475	3	253	0.06339495427293873	0.013779527559055118	5	0.01377952755905512	1220	33
Otu3334	Shigella flexneri	X96963	3	253	0.05857247302311819	0.013779527559055118	5	0.01377952755905512	1235	34
Otu3334	Escherichia coli	X80725	3	253	0.05845000988700311	0.013779527559055118	5	0.01377952755905512	1197	33
Otu3334	Shigella sonnei	FR870445	3	253	0.05948928853653779	0.013779527559055118	5	0.01377952755905512	1277	35
Otu3334	Escherichia marmotae	KJ787692	3	253	0.061898989726521636	0.013779527559055118	5	0.01377952755905512	1251	34
Otu3334	Escherichia albertii	AJ508775	3	253	0.059809431462365836	0.013779527559055118	5	0.01377952755905512	1241	34
Otu3334	Shigella boydii	HF558388	3	253	0.06423739669199591	0.013779527559055118	5	0.01377952755905512	1262	34
Otu3334	Shigella dysenteriae	X96966	4	253	0.1454910461487272	0.017716535433070866	5	0.01771653543307086	1234	33
Otu3334	Escherichia ruysiae	LR745848	5	253	0.28983896415113186	0.021653543307086614	5	0.021653543307086614	1285	33
Otu3334	Citrobacter koseri	HQ992945	5	253	0.2866312570033347	0.021653543307086614	5	0.021653543307086614	1241	32
Otu3334	Cronobacter dublinensis subsp. lactaridi	EF059838	5	253	0.28814494549521175	0.021653543307086614	5	0.021653543307086614	1127	29
Otu3334	Cronobacter dublinensis subsp. lausannensis	EF059841	5	253	0.28694604236751564	0.021653543307086614	5	0.021653543307086614	1164	30
Otu3334	Cronobacter dublinensis subsp. dublinensis	MF118666	5	253	0.29083613599205616	0.021653543307086614	5	0.021653543307086614	1092	28
Otu3334	Cronobacter turicensis	EF059891	5	253	0.2909377622459822	0.021653543307086614	5	0.021653543307086614	1170	30
Otu3334	Cronobacter condimenti	CAKW01000111	5	253	0.2910586345212389	0.021653543307086614	5	0.021653543307086614	1287	33
Otu3334	Cronobacter malonaticus	AJKV01000019	5	253	0.28008435306301005	0.021653543307086614	5	0.021653543307086614	1269	33
Otu3334	Cronobacter sakazakii	EF088379	5	253	0.2860040883624193	0.021653543307086614	5	0.021653543307086614	1240	32
Otu3334	Winslowiella iniecta	KM870781	5	253	0.28725844698624714	0.021653543307086614	5	0.021653543307086614	1242	32
Otu3334	Kluyvera georgiana	AF047186	5	253	0.2849504474860255	0.021653543307086614	5	0.021653543307086614	1161	30
Otu3334	Pseudocitrobacter faecalis	KF057941	5	253	0.2890445920434258	0.021653543307086614	5	0.021653543307086614	1206	31
Otu3334	Pseudocitrobacter vendiensis	MK170368	5	253	0.2922783257253365	0.021653543307086614	5	0.021653543307086614	1289	33
Otu3334	Pseudocitrobacter corydidari	MZ182277	5	253	0.28628081809363926	0.021653543307086614	5	0.021653543307086614	1163	30
Otu3334	Enterobacillus tribolii	HG972968	6	253	0.4481119932884674	0.025590551181102362	5	0.02559055118110236	1151	29
Otu3334	Intestinirhabdus alba	MK734184	6	253	0.4536971179277973	0.025590551181102362	5	0.02559055118110236	1158	29
Otu3334	Shimwellia blattae	CP001560	6	253	0.46480884499850295	0.025590551181102362	5	0.02559055118110236	1291	32
Otu3334	Shimwellia pseudoproteus	FJ267523	6	253	0.46240827456823164	0.025590551181102362	5	0.02559055118110236	1169	29
Otu3334	Serratia bockelmannii	VOUX01000001	6	253	0.3894280634334528	0.025590551181102362	5	0.02559055118110236	198	5
Otu3334	Serratia nematodiphila	EU036987	6	253	0.4615824053666058	0.025590551181102362	5	0.02559055118110236	1247	31
Otu3334	Serratia marcescens	AB061685	6	253	0.45613261284273066	0.025590551181102362	5	0.02559055118110236	1279	32
Otu3334	Serratia nevei	VTUT01000000	6	253	0.46018852676268596	0.025590551181102362	5	0.02559055118110236	811	20
Otu3335	Clostridium perfringens	CP000246	6	253	0.474859462124811	0.025590551181102362	5	0.02559055118110236	1265	31
Otu3336	Vescimonas coprocola	LC522510	19	253	0.9999994147963646	0.07677165354330709	5	0.0767716535433071	1198	17
Otu3337	Harryflintia acetispora	KU999999	13	252	0.9966949471840469	0.0533596837944664	5	0.053359683794466393	1111	21
Otu3338	Bacteroides ovatus	AB510705	3	253	0.06036178896871747	0.013779527559055118	5	0.01377952755905512	1206	33
Otu3338	Bacteroides facilis	MT905157	3	253	0.056385244468976525	0.013779527559055118	5	0.01377952755905512	1150	32
Otu3338	Bacteroides koreensis	KX025133	4	253	0.14808389704544445	0.017716535433070866	5	0.01771653543307086	1164	31
Otu3338	Bacteroides kribbi	KX025134	4	253	0.15518192561154331	0.017716535433070866	5	0.01771653543307086	1180	31
Otu3338	Bacteroides xylanisolvens	AB510713	5	253	0.2929189805243373	0.021653543307086614	5	0.021653543307086614	1212	31
Otu3338	Bacteroides luhongzhouii	MK584158	6	253	0.4556183077086554	0.025590551181102362	5	0.02559055118110236	1239	31
Otu3338	Bacteroides caecimuris	CP015401	6	253	0.45903373230593536	0.025590551181102362	5	0.02559055118110236	1283	32
Otu3338	Bacteroides faecium	MN853409	6	253	0.45043729562329093	0.025590551181102362	5	0.02559055118110236	1193	30
Otu3339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu3340	Veillonella atypica	AMEX01000022	2	252	0.018991719345119562	0.009881422924901186	5	0.009881422924901184	1299	36
Otu3340	Veillonella parvula	CP001820	3	252	0.06506148017284341	0.01383399209486166	5	0.01383399209486166	1299	35
Otu3340	Veillonella rogosae	EF108443	3	252	0.06112398833174226	0.01383399209486166	5	0.01383399209486166	1092	30
Otu3340	Veillonella tobetsuensis	AB679109	3	252	0.058684918410890075	0.01383399209486166	5	0.01383399209486166	1268	35
Otu3340	Veillonella denticariosi	EF185167	5	252	0.292226739598461	0.021739130434782608	5	0.021739130434782608	1245	32
Otu3340	Veillonella rodentium	AY514996	5	252	0.2952934636461422	0.021739130434782608	5	0.021739130434782608	1055	27
Otu3340	Veillonella caviae	AY355140	6	252	0.4509529192013034	0.025691699604743084	5	0.02569169960474309	1150	29
Otu3341	Enterocloster bolteae	AJ508452	4	253	0.15006016336496486	0.017716535433070866	5	0.01771653543307086	1245	33
Otu3341	Enterocloster citroniae	DQ279737	5	253	0.28894183835513654	0.021653543307086614	5	0.021653543307086614	1167	30
Otu3341	Enterocloster clostridioformis	M59089	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu3342	Clostridium perfringens	CP000246	7	253	0.645853776772257	0.02952755905511811	5	0.029527559055118106	1265	30
Otu3343	Flintibacter hominis	MT905205	10	253	0.9477559265960667	0.04133858267716536	5	0.04133858267716535	1103	23
Otu3344	Clostridium fessum	KY992934	3	253	0.05595980392448008	0.013779527559055118	5	0.01377952755905512	1148	32
Otu3345	Fusobacterium varium	AJ867036	5	253	0.2860040883624193	0.021653543307086614	5	0.021653543307086614	1240	32
Otu3346	Lawsonibacter asaccharolyticus	LC371917	9	253	0.8711120736492179	0.03740157480314961	5	0.03740157480314961	1228	28
Otu3347	Clostridium sulfidigenes	EF199998	3	253	0.061898989726521636	0.013779527559055118	5	0.01377952755905512	1251	34
Otu3347	Clostridium thiosulfatireducens	AY024332	3	253	0.058029265617388526	0.013779527559055118	5	0.01377952755905512	1195	33
Otu3347	Clostridium subterminale	AB538430	3	253	0.06273896918861543	0.013779527559055118	5	0.01377952755905512	1217	33
Otu3348	Eubacterium callanderi	X96961	1	253	0.003161449705878727	0.005905511811023622	5	0.005905511811023624	1221	35
Otu3348	Eubacterium limosum	CP019962	1	253	0.0028642018798288316	0.005905511811023622	5	0.005905511811023624	1274	37
Otu3349	Bifidobacterium callitrichidarum	KU298954	4	253	0.14587423370310104	0.017716535433070866	5	0.01771653543307086	1121	30
Otu3349	Bifidobacterium gallicum	D86189	4	253	0.14752328453954755	0.017716535433070866	5	0.01771653543307086	1277	34
Otu3349	Bifidobacterium apri	KT343145	4	253	0.1559190901655596	0.017716535433070866	5	0.01771653543307086	1143	30
Otu3349	Bifidobacterium catenulatum subsp. catenulatum	ABXY01000019	4	253	0.1576279594601412	0.017716535433070866	5	0.01771653543307086	1263	33
Otu3349	Bifidobacterium pseudocatenulatum	D86187	4	253	0.1563591000507809	0.017716535433070866	5	0.01771653543307086	1260	33
Otu3349	Bifidobacterium catenulatum subsp. kashiwanohense	AB425276	4	253	0.1572046787127579	0.017716535433070866	5	0.01771653543307086	1262	33
Otu3349	Bifidobacterium miconisargentati	MZ573311	4	253	0.1576279594601412	0.017716535433070866	5	0.01771653543307086	1263	33
Otu3349	Bifidobacterium pullorum subsp. pullorum	D86196	5	253	0.3010574742082429	0.021653543307086614	5	0.021653543307086614	1264	32
Otu3349	Bifidobacterium animalis subsp. animalis	D86185	5	253	0.28435115038771697	0.021653543307086614	5	0.021653543307086614	1276	33
Otu3349	Bifidobacterium thermophilum	GU361834	5	253	0.27973408265776856	0.021653543307086614	5	0.021653543307086614	1230	32
Otu3349	Bifidobacterium porcinum	AY148470	5	253	0.28069378312057147	0.021653543307086614	5	0.021653543307086614	1270	33
Otu3349	Bifidobacterium thermacidophilum	AUFI01000004	5	253	0.2972945459109765	0.021653543307086614	5	0.021653543307086614	1258	32
Otu3349	Bifidobacterium boum	D86190	5	253	0.3010574742082429	0.021653543307086614	5	0.021653543307086614	1264	32
Otu3349	Bifidobacterium angulatum	D86182	5	253	0.2991761138707102	0.021653543307086614	5	0.021653543307086614	1261	32
Otu3349	Bifidobacterium erythrocebi	MN707967	5	253	0.3023115704734789	0.021653543307086614	5	0.021653543307086614	1266	32
Otu3349	Bifidobacterium merycicum	GU361825	5	253	0.2778538888026324	0.021653543307086614	5	0.021653543307086614	1227	32
Otu3349	Bifidobacterium scardovii	AP012331	5	253	0.28435115038771697	0.021653543307086614	5	0.021653543307086614	1276	33
Otu3349	Bifidobacterium callimiconis	MK377257	5	253	0.2991761138707102	0.021653543307086614	5	0.021653543307086614	1261	32
Otu3349	Bifidobacterium vansinderenii	NEWD01000000	5	253	0.2991761138707102	0.021653543307086614	5	0.021653543307086614	1261	32
Otu3349	Bifidobacterium longum subsp. longum	M58739	6	253	0.47414020249609845	0.025590551181102362	5	0.02559055118110236	1224	30
Otu3349	Bifidobacterium imperatoris	NMWV01000000	6	253	0.46971994477091406	0.025590551181102362	5	0.02559055118110236	1258	31
Otu3349	Bifidobacterium olomucense	MN707966	6	253	0.4719263446944658	0.025590551181102362	5	0.02559055118110236	1261	31
Otu3349	Bifidobacterium scaligerum	PGLQ01000000	6	253	0.45103428428086756	0.025590551181102362	5	0.02559055118110236	1272	32
Otu3349	Bifidobacterium felsineum	PEBJ01000000	6	253	0.44884107612954194	0.025590551181102362	5	0.02559055118110236	1269	32
Otu3349	Bifidobacterium cebidarum	MN443771	6	253	0.4726605644629842	0.025590551181102362	5	0.02559055118110236	1262	31
Otu3349	Bifidobacterium longum subsp. suillum	AB924532	6	253	0.4571128976607697	0.025590551181102362	5	0.02559055118110236	1241	31
Otu3349	Bifidobacterium longum subsp. infantis	D86184	6	253	0.4726605644629842	0.025590551181102362	5	0.02559055118110236	1262	31
Otu3349	Bifidobacterium breve	AB006658	6	253	0.44737623453624253	0.025590551181102362	5	0.02559055118110236	1267	32
Otu3349	Bifidobacterium samirii	MK377256	6	253	0.4726605644629842	0.025590551181102362	5	0.02559055118110236	1262	31
Otu3349	Bifidobacterium animalis subsp. lactis	AB050136	6	253	0.4539509223506175	0.025590551181102362	5	0.02559055118110236	1276	32
Otu3349	Bifidobacterium canis	MG028631	6	253	0.4566126823677862	0.025590551181102362	5	0.02559055118110236	1201	30
Otu3349	Bifidobacterium callitrichos	AB559503	6	253	0.4630674416885031	0.025590551181102362	5	0.02559055118110236	1249	31
Otu3349	Bifidobacterium rousetti	MK722392	6	253	0.4449062965910594	0.025590551181102362	5	0.02559055118110236	1147	29
Otu3349	Bifidobacterium tsurumiense	AUCL01000024	6	253	0.46380905239606907	0.025590551181102362	5	0.02559055118110236	1250	31
Otu3349	Bifidobacterium biavatii	AB559506	6	253	0.44655775401434894	0.025590551181102362	5	0.02559055118110236	1188	30
Otu3349	Bifidobacterium tissieri	KP718951	6	253	0.46824590958684	0.025590551181102362	5	0.02559055118110236	1256	31
Otu3349	Bifidobacterium pongonis	MZ573303	6	253	0.47025605887045074	0.025590551181102362	5	0.02559055118110236	1179	29
Otu3349	Bifidobacterium colobi	MZ573305	6	253	0.4711915004795634	0.025590551181102362	5	0.02559055118110236	1260	31
Otu3349	Bifidobacterium miconis	MZ573307	6	253	0.4495726877990329	0.025590551181102362	5	0.02559055118110236	1270	32
Otu3349	Bifidobacterium amazonense	MZ573308	6	253	0.44884107612954194	0.025590551181102362	5	0.02559055118110236	1269	32
Otu3349	Bifidobacterium santillanense	MZ573309	6	253	0.4704560333288189	0.025590551181102362	5	0.02559055118110236	1259	31
Otu3349	Bifidobacterium phasiani	MZ573302	6	253	0.4719263446944658	0.025590551181102362	5	0.02559055118110236	1261	31
Otu3350	Streptococcus porcorum	FN643224	7	252	0.6378032634022451	0.029644268774703556	5	0.029644268774703553	1128	27
Otu3351	Clostridium tarantellae	FR733677	9	253	0.8776897362552735	0.03740157480314961	5	0.03740157480314961	1244	28
Otu3352	Fumia xinanensis	MT905132	15	252	0.9997950880793601	0.06126482213438735	5	0.06126482213438734	1143	19
Otu3353	Clostridium porci	MN537446	15	253	0.9997420731753109	0.0610236220472441	5	0.06102362204724409	1215	21
Otu3354	Clostridium tertium	Y18174	3	253	0.06471668521343688	0.013779527559055118	5	0.01377952755905512	1226	33
Otu3354	Clostridium chauvoei	U51843	4	253	0.15383033321452122	0.017716535433070866	5	0.01771653543307086	1254	33
Otu3354	Clostridium sartagoforme	Y18175	4	253	0.15448684082337483	0.017716535433070866	5	0.01771653543307086	1217	32
Otu3354	Clostridium septicum	U59278	6	253	0.4667694073540667	0.025590551181102362	5	0.02559055118110236	1254	31
Otu3354	Clostridium disporicum	Y18176	6	253	0.47035919248612845	0.025590551181102362	5	0.02559055118110236	1219	30
Otu3354	Clostridium quinii	X76745	6	253	0.47414020249609845	0.025590551181102362	5	0.02559055118110236	1224	30
Otu3354	Clostridium saudiense	HG726039	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu3355	Bacteroides cellulosilyticus	ACCH01000108	7	253	0.6409454678064394	0.02952755905511811	5	0.029527559055118106	1258	30
Otu3356	Clostridium sulfidigenes	EF199998	11	253	0.9752005650738133	0.045275590551181105	5	0.0452755905511811	1251	26
Otu3357	Bacteroides uniformis	AB510711	14	253	0.9991142492254818	0.05708661417322835	5	0.05708661417322835	1224	22
Otu3358	Bacteroides uniformis	AB510711	10	253	0.945892726671157	0.04133858267716536	5	0.04133858267716535	1224	26
Otu3359	Clostridium porci	MN537446	20	253	0.9999999235106757	0.08070866141732283	5	0.08070866141732284	1215	16
Otu3360	Paenibacillus puldeungensis	GU187433	6	252	0.45654402771708313	0.025691699604743084	5	0.02569169960474309	1157	29
Otu3361	Streptococcus sanguinis	AFAZ01000011	3	252	0.061936465929053	0.01383399209486166	5	0.01383399209486166	1284	35
Otu3361	Streptococcus panodentis	LC012889	4	252	0.15744363630859493	0.017786561264822136	5	0.017786561264822143	1219	32
Otu3361	Streptococcus cristatus	AY188347	4	252	0.1511916993313499	0.017786561264822136	5	0.017786561264822143	1281	34
Otu3361	Streptococcus sinensis	AF432856	4	252	0.15846222909565455	0.017786561264822136	5	0.017786561264822143	1260	33
Otu3361	Streptococcus gordonii	AF003931	5	252	0.30167249989143374	0.021739130434782608	5	0.021739130434782608	1260	32
Otu3361	Streptococcus australis	AFUD01000048	5	252	0.29354857188538563	0.021739130434782608	5	0.021739130434782608	1286	33
Otu3361	Streptococcus rubneri	JX861483	5	252	0.2914741857014932	0.021739130434782608	5	0.021739130434782608	1205	31
Otu3361	Streptococcus parasanguinis	CP002843	5	252	0.2923239920276042	0.021739130434782608	5	0.021739130434782608	1284	33
Otu3361	Streptococcus himalayensis	KX679400	5	252	0.2997836857403756	0.021739130434782608	5	0.021739130434782608	1257	32
Otu3361	Streptococcus ilei	JQ390507	5	252	0.2866669099825909	0.021739130434782608	5	0.021739130434782608	1159	30
Otu3361	Streptococcus pseudoporcinus	AEUY02000005	6	252	0.4630145764543723	0.025691699604743084	5	0.02569169960474309	1244	31
Otu3361	Streptococcus bovimastitidis	LZDD01000000	6	252	0.46992014063370247	0.025691699604743084	5	0.02569169960474309	1293	32
Otu3361	Streptococcus penaeicida	KU212904	6	252	0.4605323769396835	0.025691699604743084	5	0.02569169960474309	1280	32
Otu3362	Flavonifractor plautii	AGCK01000014	3	253	0.05749509007256415	0.013779527559055118	5	0.01377952755905512	1267	35
Otu3363	Escherichia fergusonii	AF530475	3	253	0.06339495427293873	0.013779527559055118	5	0.01377952755905512	1220	33
Otu3363	Shigella flexneri	X96963	3	253	0.05857247302311819	0.013779527559055118	5	0.01377952755905512	1235	34
Otu3363	Escherichia coli	X80725	3	253	0.05845000988700311	0.013779527559055118	5	0.01377952755905512	1197	33
Otu3363	Shigella sonnei	FR870445	3	253	0.05948928853653779	0.013779527559055118	5	0.01377952755905512	1277	35
Otu3363	Escherichia marmotae	KJ787692	3	253	0.061898989726521636	0.013779527559055118	5	0.01377952755905512	1251	34
Otu3363	Shigella boydii	HF558388	3	253	0.06423739669199591	0.013779527559055118	5	0.01377952755905512	1262	34
Otu3363	Shigella dysenteriae	X96966	4	253	0.1454910461487272	0.017716535433070866	5	0.01771653543307086	1234	33
Otu3363	Escherichia ruysiae	LR745848	5	253	0.28983896415113186	0.021653543307086614	5	0.021653543307086614	1285	33
Otu3363	Citrobacter koseri	HQ992945	5	253	0.2866312570033347	0.021653543307086614	5	0.021653543307086614	1241	32
